call_id,caller_id,receiver_id,timestamp,duration_sec,call_type,status
C0183308,P04938,P01712,2025-12-31 08:26:10,465,Voice,Voicemail
C0183309,P00822,P02044,2025-05-06 14:08:30,241,Voice,Answered
C0183310,P03428,P02027,2025-09-28 15:51:54,538,Voice,Answered
C0183311,P07296,P00347,2025-10-09 23:46:20,310,Voice,Answered
C0183312,P00029,P05499,2025-12-06 10:23:49,871,Voice,Missed
C0183313,P07541,P06086,2025-08-27 17:23:59,95,Voice,Answered
C0183314,P02072,P06686,2025-04-14 20:36:45,800,SMS,Voicemail
C0183315,P04821,P01991,2025-11-07 21:40:46,823,Voice,Answered
C0183316,P00616,P05866,2025-10-27 23:55:22,328,Voice,Answered
C0183317,P06779,P07629,2025-04-07 05:11:35,172,Voice,Missed
C0183318,P06992,P03317,2025-08-04 00:57:58,471,Voice,Answered
C0183319,P03528,P05782,2025-02-09 11:37:12,274,Voice,Missed
C0183320,P02876,P08242,2025-06-20 14:39:03,245,Voice,Answered
C0183321,P05185,P07829,2025-12-21 08:33:37,435,VoIP,Answered
C0183322,P06415,P00866,2025-04-04 10:59:30,833,Voice,Answered
C0183323,P04261,P04954,2025-08-31 03:28:38,183,VoIP,Answered
C0183324,P05930,P07370,2025-06-05 18:13:23,374,Voice,Answered
C0183325,P00113,P06100,2025-04-19 14:29:46,483,Voice,Answered
C0183326,P05210,P00198,2025-11-29 02:22:01,88,Voice,Answered
C0183327,P03850,P04511,2025-03-05 02:55:44,658,Voice,Answered
C0183328,P07475,P08382,2025-03-31 09:20:47,33,Voice,Answered
C0183329,P08170,P04003,2025-04-18 16:02:53,807,VoIP,Answered
C0183330,P08235,P03623,2025-06-18 06:22:43,191,Voice,Answered
C0183331,P04872,P05656,2025-06-30 11:36:40,257,VoIP,Answered
C0183332,P03200,P02338,2025-03-05 13:13:53,543,Voice,Voicemail
C0183333,P09109,P03884,2025-09-14 17:37:25,827,Voice,Missed
C0183334,P03371,P02783,2025-12-04 14:32:44,852,Voice,Voicemail
C0183335,P02251,P00131,2025-04-11 07:07:39,583,Voice,Voicemail
C0183336,P00654,P01168,2025-06-18 04:17:04,777,Voice,Voicemail
C0183337,P08941,P07098,2025-03-25 12:34:39,68,VoIP,Answered
C0183338,P08867,P04769,2025-09-23 10:10:41,536,Voice,Missed
C0183339,P00170,P06971,2025-04-23 22:24:51,365,SMS,Answered
C0183340,P01032,P06634,2025-03-15 23:22:58,65,Voice,Answered
C0183341,P04627,P05658,2025-07-11 04:07:38,558,Voice,Missed
C0183342,P08341,P01971,2025-12-20 16:49:19,9,Voice,Missed
C0183343,P05628,P04707,2025-12-23 21:59:44,688,Voice,Answered
C0183344,P04050,P00612,2025-10-07 04:38:52,393,Voice,Voicemail
C0183345,P01565,P01522,2025-02-19 18:50:27,809,VoIP,Answered
C0183346,P06698,P01853,2025-07-22 21:43:07,592,Voice,Answered
C0183347,P02316,P03088,2025-01-17 03:10:14,532,Voice,Answered
C0183348,P02766,P05783,2025-10-24 21:02:06,837,Voice,Answered
C0183349,P06141,P02433,2025-01-02 17:07:50,332,Voice,Answered
C0183350,P07978,P04042,2025-01-14 07:01:25,812,VoIP,Answered
C0183351,P08329,P05583,2025-10-23 20:19:05,278,Voice,Answered
C0183352,P06210,P00755,2025-05-14 21:21:23,56,Voice,Answered
C0183353,P08004,P06172,2025-07-30 06:40:24,353,Voice,Voicemail
C0183354,P04315,P02074,2025-12-17 18:00:07,28,Voice,Answered
C0183355,P07669,P06037,2025-05-07 13:26:47,438,Voice,Answered
C0183356,P07927,P00771,2025-10-05 11:51:01,277,SMS,Answered
C0183357,P01704,P02251,2025-11-17 18:31:57,682,Voice,Missed
C0183358,P09277,P08807,2025-10-10 19:34:16,22,Voice,Answered
C0183359,P07512,P05388,2025-04-02 18:59:24,78,Voice,Answered
C0183360,P07052,P04644,2025-02-24 23:12:37,421,SMS,Answered
C0183361,P00220,P06894,2025-03-28 19:08:07,593,Voice,Answered
C0183362,P05705,P07428,2025-07-21 02:34:40,448,Voice,Answered
C0183363,P06996,P09736,2025-12-26 12:04:06,560,VoIP,Answered
C0183364,P02068,P08898,2025-06-19 14:34:02,151,Voice,Answered
C0183365,P04116,P09035,2025-09-24 11:50:28,623,Voice,Answered
C0183366,P04482,P03920,2025-06-21 14:44:45,541,Voice,Answered
C0183367,P00678,P05934,2025-06-18 18:47:14,230,Voice,Answered
C0183368,P04680,P07012,2025-03-13 22:31:41,665,SMS,Answered
C0183369,P03398,P08435,2025-12-01 23:01:39,63,VoIP,Answered
C0183370,P02954,P00319,2025-01-07 03:04:48,281,VoIP,Answered
C0183371,P08841,P07539,2025-11-13 00:56:23,226,Voice,Answered
C0183372,P02010,P05923,2025-02-28 00:24:13,105,Voice,Answered
C0183373,P06428,P09203,2025-10-30 22:07:37,593,SMS,Answered
C0183374,P05130,P06251,2025-06-01 12:01:08,871,Voice,Missed
C0183375,P00444,P03178,2025-11-01 03:39:24,453,VoIP,Answered
C0183376,P06961,P08949,2025-07-06 22:03:07,527,VoIP,Answered
C0183377,P07171,P05365,2025-06-11 06:59:27,10,Voice,Answered
C0183378,P05218,P04707,2025-05-14 18:33:41,148,Voice,Answered
C0183379,P01837,P09623,2025-05-26 20:27:06,531,Voice,Answered
C0183380,P09791,P09932,2025-08-05 07:27:32,694,SMS,Answered
C0183381,P00535,P03962,2025-07-20 18:08:01,375,VoIP,Answered
C0183382,P06627,P00545,2025-05-24 10:41:54,884,VoIP,Missed
C0183383,P09893,P04535,2025-04-11 12:07:35,366,Voice,Missed
C0183384,P07263,P04423,2025-03-04 14:03:57,307,Voice,Answered
C0183385,P02082,P08046,2025-06-08 04:05:10,127,Voice,Answered
C0183386,P01889,P01035,2025-12-14 09:45:23,352,Voice,Voicemail
C0183387,P07893,P09147,2025-03-23 20:55:09,536,Voice,Answered
C0183388,P01916,P06636,2025-03-17 08:17:55,792,VoIP,Answered
C0183389,P01045,P03481,2025-09-13 02:00:35,797,Voice,Missed
C0183390,P01182,P00022,2025-01-15 17:59:01,242,VoIP,Voicemail
C0183391,P06088,P00531,2025-03-25 06:06:32,357,Voice,Voicemail
C0183392,P07355,P01446,2025-02-19 19:48:55,207,Voice,Answered
C0183393,P07765,P09187,2025-09-11 16:40:24,612,Voice,Answered
C0183394,P03588,P07136,2025-12-18 10:03:19,655,SMS,Missed
C0183395,P04703,P09629,2025-07-21 04:45:44,886,Voice,Answered
C0183396,P01554,P05775,2025-07-27 09:28:56,10,VoIP,Missed
C0183397,P05884,P01281,2025-02-08 23:36:12,219,Voice,Answered
C0183398,P04508,P06259,2025-10-07 10:49:15,153,Voice,Answered
C0183399,P05822,P03964,2025-03-31 19:03:37,551,Voice,Answered
C0183400,P05785,P09259,2025-06-13 10:03:10,654,Voice,Answered
C0183401,P03722,P00938,2025-12-24 17:20:10,712,Voice,Answered
C0183402,P04148,P00853,2025-08-07 02:15:42,638,Voice,Voicemail
C0183403,P00051,P09314,2025-05-05 11:18:41,119,VoIP,Answered
C0183404,P07223,P09712,2025-11-01 14:22:22,537,Voice,Answered
C0183405,P01861,P02234,2025-04-25 06:10:01,748,VoIP,Answered
C0183406,P01647,P07884,2025-01-17 23:33:40,431,Voice,Answered
C0183407,P06740,P04290,2025-10-25 23:18:53,122,Voice,Answered
C0183408,P01702,P08424,2025-09-06 03:53:44,402,Voice,Missed
C0183409,P03744,P03649,2025-01-19 06:40:51,490,Voice,Answered
C0183410,P04371,P07489,2025-07-10 10:28:17,171,VoIP,Answered
C0183411,P01051,P08059,2025-04-22 21:02:57,424,SMS,Missed
C0183412,P05492,P00084,2025-11-09 08:49:52,729,SMS,Answered
C0183413,P08041,P04387,2025-05-03 14:34:19,702,VoIP,Answered
C0183414,P05238,P09250,2025-04-06 21:36:56,708,Voice,Answered
C0183415,P00013,P08525,2025-08-25 20:49:04,239,VoIP,Missed
C0183416,P09434,P02003,2025-02-23 18:38:56,670,Voice,Answered
C0183417,P08586,P00371,2025-05-21 15:25:04,620,Voice,Answered
C0183418,P06132,P03520,2025-04-16 13:40:53,688,VoIP,Answered
C0183419,P08724,P08030,2025-08-07 06:51:08,245,VoIP,Answered
C0183420,P01068,P09941,2025-08-23 15:44:42,68,VoIP,Answered
C0183421,P05704,P00309,2025-02-09 04:38:17,140,VoIP,Answered
C0183422,P07109,P06877,2025-05-25 13:36:11,506,VoIP,Missed
C0183423,P02010,P08413,2025-06-11 19:06:06,605,Voice,Voicemail
C0183424,P02024,P02005,2025-03-27 01:05:41,542,Voice,Answered
C0183425,P09274,P03718,2025-01-23 21:22:18,851,Voice,Answered
C0183426,P09775,P04842,2025-05-19 21:01:03,700,VoIP,Answered
C0183427,P06772,P00491,2025-04-30 11:58:37,252,SMS,Answered
C0183428,P07391,P03759,2025-12-10 07:01:30,280,Voice,Answered
C0183429,P05012,P04428,2025-09-26 23:54:54,94,Voice,Missed
C0183430,P04158,P09398,2025-08-10 10:49:11,706,VoIP,Missed
C0183431,P08366,P03917,2025-11-28 04:25:29,147,VoIP,Answered
C0183432,P09244,P07316,2025-01-10 10:59:38,762,Voice,Answered
C0183433,P01901,P01436,2025-09-05 14:38:48,671,VoIP,Answered
C0183434,P02803,P03264,2025-05-04 21:44:38,348,Voice,Answered
C0183435,P04589,P03783,2025-06-23 22:23:58,210,Voice,Answered
C0183436,P06525,P02869,2025-09-04 18:09:39,147,Voice,Answered
C0183437,P04024,P06864,2025-11-21 06:33:25,539,Voice,Missed
C0183438,P02078,P08233,2025-04-24 10:36:05,20,Voice,Answered
C0183439,P02289,P06926,2025-05-18 04:53:33,484,SMS,Answered
C0183440,P00344,P05599,2025-01-20 21:49:08,184,SMS,Missed
C0183441,P09213,P00691,2025-01-12 14:18:57,168,Voice,Answered
C0183442,P05880,P09472,2025-01-10 08:15:37,252,Voice,Missed
C0183443,P03220,P02644,2025-04-17 12:46:21,828,VoIP,Missed
C0183444,P08229,P00054,2025-11-15 07:29:56,886,Voice,Answered
C0183445,P08170,P03843,2025-11-03 15:43:02,881,Voice,Voicemail
C0183446,P00257,P05246,2025-11-24 15:00:57,6,Voice,Answered
C0183447,P05822,P07602,2025-09-07 20:23:49,87,VoIP,Voicemail
C0183448,P06265,P03233,2025-10-29 21:01:07,722,Voice,Answered
C0183449,P02589,P02836,2025-12-23 10:36:49,493,Voice,Answered
C0183450,P01353,P00088,2025-12-06 12:59:28,531,Voice,Answered
C0183451,P00844,P06029,2025-06-06 04:26:24,630,VoIP,Answered
C0183452,P03063,P03949,2025-02-03 07:52:18,192,Voice,Answered
C0183453,P09010,P03342,2025-08-23 17:09:33,242,Voice,Missed
C0183454,P01841,P05281,2025-12-23 14:24:58,456,VoIP,Answered
C0183455,P01759,P00307,2025-07-11 17:37:14,275,Voice,Answered
C0183456,P06552,P07752,2025-03-20 12:16:47,397,Voice,Missed
C0183457,P09516,P05593,2025-10-11 21:12:46,162,Voice,Answered
C0183458,P03410,P04543,2025-09-24 19:53:00,392,Voice,Answered
C0183459,P03451,P01630,2025-03-06 13:39:22,446,Voice,Answered
C0183460,P01892,P02379,2025-11-11 00:57:30,523,Voice,Answered
C0183461,P07516,P09038,2025-11-03 18:11:21,200,Voice,Answered
C0183462,P02765,P00180,2025-09-22 20:03:14,846,Voice,Voicemail
C0183463,P07931,P00466,2025-03-29 03:51:24,487,Voice,Answered
C0183464,P07007,P06143,2025-07-24 06:42:39,197,Voice,Answered
C0183465,P06094,P07100,2025-10-17 15:51:08,786,Voice,Answered
C0183466,P05167,P05550,2025-06-07 04:57:08,584,Voice,Answered
C0183467,P07416,P03583,2025-08-06 21:43:38,709,Voice,Voicemail
C0183468,P04315,P07845,2025-12-09 19:14:54,568,Voice,Answered
C0183469,P04557,P09400,2025-11-09 05:16:02,55,Voice,Answered
C0183470,P06123,P07746,2025-11-29 09:57:19,52,Voice,Voicemail
C0183471,P05356,P01420,2025-02-23 17:43:57,555,Voice,Answered
C0183472,P08943,P03671,2025-11-23 04:02:39,188,Voice,Answered
C0183473,P01989,P01233,2025-10-02 15:03:53,500,SMS,Voicemail
C0183474,P08601,P05666,2025-05-24 04:15:50,458,VoIP,Answered
C0183475,P09219,P04447,2025-05-14 11:55:39,674,VoIP,Answered
C0183476,P00911,P08004,2025-03-15 17:29:27,214,Voice,Missed
C0183477,P08087,P04557,2025-01-09 03:18:18,341,VoIP,Answered
C0183478,P07682,P04269,2025-02-21 10:38:15,367,SMS,Answered
C0183479,P00907,P08815,2025-01-12 15:23:47,409,Voice,Answered
C0183480,P00701,P02051,2025-09-05 07:10:00,473,Voice,Answered
C0183481,P08566,P07262,2025-10-20 20:25:57,478,Voice,Answered
C0183482,P02442,P03414,2025-09-09 09:55:04,296,Voice,Answered
C0183483,P04732,P01905,2025-09-22 13:53:30,83,Voice,Missed
C0183484,P05473,P05064,2025-09-30 11:18:29,411,Voice,Answered
C0183485,P09662,P02949,2025-01-05 10:07:11,6,Voice,Answered
C0183486,P03696,P01756,2025-02-16 03:37:28,228,VoIP,Answered
C0183487,P01846,P03789,2025-08-01 20:02:19,93,Voice,Answered
C0183488,P09518,P02925,2025-05-01 02:18:55,357,Voice,Voicemail
C0183489,P06758,P00762,2025-07-06 22:07:19,886,VoIP,Answered
C0183490,P08799,P06402,2025-06-28 11:44:05,645,VoIP,Answered
C0183491,P03833,P08367,2025-11-06 11:03:07,30,Voice,Answered
C0183492,P03398,P07652,2025-12-02 01:46:19,470,VoIP,Answered
C0183493,P07895,P09752,2025-07-18 19:03:06,611,Voice,Answered
C0183494,P06766,P04360,2025-08-17 00:53:22,813,Voice,Answered
C0183495,P06883,P01972,2025-12-25 06:56:07,410,Voice,Answered
C0183496,P03708,P02381,2025-11-07 07:18:01,847,Voice,Answered
C0183497,P07103,P08104,2025-05-24 10:34:46,857,SMS,Answered
C0183498,P09307,P06703,2025-02-25 08:34:11,804,Voice,Missed
C0183499,P06162,P06304,2025-01-09 17:14:20,486,Voice,Answered
C0183500,P07087,P05422,2025-01-17 20:28:02,106,Voice,Answered
C0183501,P03782,P09156,2025-08-11 23:42:50,756,SMS,Answered
C0183502,P02867,P02231,2025-09-09 03:42:28,799,Voice,Answered
C0183503,P09143,P00447,2025-01-04 03:53:06,574,VoIP,Answered
C0183504,P04998,P05480,2025-11-25 08:08:41,889,Voice,Answered
C0183505,P02340,P07007,2025-03-06 06:20:16,292,Voice,Answered
C0183506,P05578,P06924,2025-02-01 02:04:05,891,Voice,Answered
C0183507,P03865,P09801,2025-12-07 09:59:46,291,Voice,Answered
C0183508,P06455,P07694,2025-05-14 23:48:47,570,Voice,Answered
C0183509,P06929,P04541,2025-09-26 14:20:35,201,SMS,Answered
C0183510,P01196,P09153,2025-05-28 00:31:01,107,VoIP,Answered
C0183511,P07218,P02615,2025-07-03 04:46:16,92,Voice,Answered
C0183512,P03692,P02025,2025-01-07 00:46:58,83,SMS,Answered
C0183513,P09597,P06513,2025-11-26 13:01:45,854,VoIP,Missed
C0183514,P01316,P06170,2025-06-03 14:23:54,699,Voice,Answered
C0183515,P08803,P04297,2025-09-03 17:09:57,840,Voice,Answered
C0183516,P05307,P05222,2025-04-12 19:49:26,12,VoIP,Answered
C0183517,P08163,P02646,2025-07-12 05:07:53,360,Voice,Missed
C0183518,P09596,P05598,2025-01-30 12:23:40,329,VoIP,Answered
C0183519,P01699,P01998,2025-06-11 00:15:14,853,Voice,Answered
C0183520,P09192,P09274,2025-09-07 19:45:32,506,Voice,Answered
C0183521,P01770,P02143,2025-08-09 02:31:57,653,Voice,Answered
C0183522,P00821,P01554,2025-05-19 12:42:46,83,Voice,Answered
C0183523,P06479,P04791,2025-04-02 01:23:42,761,VoIP,Answered
C0183524,P00729,P01118,2025-11-20 06:04:05,121,Voice,Answered
C0183525,P06480,P02516,2025-03-08 11:58:40,685,Voice,Answered
C0183526,P09692,P05823,2025-12-02 03:23:41,236,VoIP,Answered
C0183527,P00270,P04933,2025-02-26 23:49:03,466,Voice,Answered
C0183528,P08686,P07403,2025-02-20 13:05:56,646,Voice,Answered
C0183529,P06882,P02592,2025-04-06 04:48:45,371,Voice,Answered
C0183530,P08938,P05259,2025-05-01 17:26:31,699,VoIP,Answered
C0183531,P04934,P07741,2025-01-21 09:21:56,383,Voice,Answered
C0183532,P06606,P04817,2025-03-28 19:13:11,889,Voice,Answered
C0183533,P08848,P05497,2025-01-10 11:26:11,398,VoIP,Answered
C0183534,P07155,P03276,2025-03-09 21:29:46,389,Voice,Answered
C0183535,P02329,P01755,2025-06-25 21:47:00,175,Voice,Answered
C0183536,P05482,P07954,2025-08-11 01:08:23,747,Voice,Missed
C0183537,P09366,P00728,2025-08-04 06:19:40,855,Voice,Answered
C0183538,P09127,P04446,2025-06-20 17:06:41,254,VoIP,Answered
C0183539,P01943,P04775,2025-06-29 13:09:03,120,SMS,Missed
C0183540,P05095,P00705,2025-07-03 16:12:53,814,VoIP,Answered
C0183541,P07600,P05808,2025-07-31 17:07:18,661,Voice,Answered
C0183542,P07203,P05370,2025-02-23 10:37:13,104,Voice,Answered
C0183543,P06827,P08607,2025-01-21 04:52:42,400,VoIP,Answered
C0183544,P08105,P07630,2025-02-25 10:07:34,187,Voice,Answered
C0183545,P02902,P01988,2025-04-28 15:43:45,169,Voice,Answered
C0183546,P07666,P05622,2025-09-10 03:31:30,595,Voice,Answered
C0183547,P01468,P06214,2025-04-29 12:17:39,592,Voice,Answered
C0183548,P08314,P07937,2025-06-02 03:18:52,257,VoIP,Answered
C0183549,P06578,P02350,2025-04-30 07:10:52,271,Voice,Answered
C0183550,P04068,P03263,2025-12-28 18:17:03,699,Voice,Answered
C0183551,P07287,P03779,2025-08-23 06:38:28,402,Voice,Missed
C0183552,P03130,P09433,2025-08-20 21:06:22,477,SMS,Answered
C0183553,P09867,P05659,2025-06-19 07:36:07,668,Voice,Missed
C0183554,P07819,P08507,2025-03-14 11:47:16,240,Voice,Answered
C0183555,P09024,P05013,2025-12-01 00:34:02,795,SMS,Answered
C0183556,P08321,P08731,2025-09-28 22:09:24,857,Voice,Voicemail
C0183557,P06013,P05169,2025-06-03 02:42:05,485,Voice,Voicemail
C0183558,P08130,P00037,2025-10-08 22:45:38,336,Voice,Answered
C0183559,P02255,P07193,2025-07-13 04:51:19,532,Voice,Voicemail
C0183560,P05219,P06728,2025-07-03 05:39:45,146,SMS,Answered
C0183561,P04888,P09526,2025-03-22 11:31:53,423,Voice,Answered
C0183562,P02866,P04405,2025-04-21 03:02:55,408,Voice,Answered
C0183563,P06705,P05711,2025-12-12 11:30:53,10,VoIP,Answered
C0183564,P07804,P02058,2025-01-02 15:18:52,539,Voice,Answered
C0183565,P07904,P07417,2025-09-17 06:13:15,164,Voice,Answered
C0183566,P05637,P04283,2025-01-27 22:23:14,289,VoIP,Answered
C0183567,P08920,P03230,2025-08-11 22:01:27,391,Voice,Answered
C0183568,P00997,P00177,2025-10-30 09:13:42,509,Voice,Answered
C0183569,P02291,P09208,2025-02-05 07:10:46,739,SMS,Answered
C0183570,P07045,P04495,2025-07-24 07:50:31,434,Voice,Voicemail
C0183571,P04077,P01784,2025-01-03 10:07:33,612,Voice,Answered
C0183572,P08622,P07287,2025-01-01 00:12:09,838,Voice,Answered
C0183573,P02594,P05610,2025-04-14 18:15:36,374,Voice,Answered
C0183574,P01741,P09143,2025-12-23 13:55:05,580,Voice,Answered
C0183575,P03332,P02188,2025-10-06 18:44:35,751,Voice,Answered
C0183576,P06970,P00031,2025-01-17 22:51:46,617,SMS,Missed
C0183577,P05826,P03145,2025-06-20 10:51:59,70,Voice,Answered
C0183578,P02271,P04910,2025-09-18 21:51:27,251,Voice,Answered
C0183579,P06107,P01556,2025-12-25 02:49:22,679,SMS,Answered
C0183580,P00722,P09050,2025-06-16 09:59:19,244,Voice,Answered
C0183581,P07620,P03630,2025-06-08 18:03:50,553,Voice,Answered
C0183582,P03813,P06097,2025-02-23 20:48:26,287,Voice,Answered
C0183583,P07344,P01760,2025-03-06 23:02:57,665,Voice,Answered
C0183584,P09737,P07034,2025-03-18 05:41:09,630,Voice,Answered
C0183585,P05490,P04500,2025-04-12 19:22:47,486,Voice,Answered
C0183586,P00364,P03554,2025-12-10 17:29:08,705,VoIP,Answered
C0183587,P04530,P00460,2025-11-25 12:53:12,860,VoIP,Answered
C0183588,P00499,P02834,2025-06-28 10:25:05,236,Voice,Answered
C0183589,P00250,P01341,2025-08-31 06:52:22,184,Voice,Answered
C0183590,P04867,P04752,2025-12-07 17:54:11,157,VoIP,Answered
C0183591,P02404,P08064,2025-09-14 13:44:16,229,Voice,Answered
C0183592,P03383,P04674,2025-06-20 00:33:22,592,SMS,Voicemail
C0183593,P02310,P08465,2025-06-06 01:54:26,320,Voice,Voicemail
C0183594,P03185,P06127,2025-01-01 03:15:39,725,Voice,Answered
C0183595,P07082,P01562,2025-10-15 03:47:39,187,SMS,Answered
C0183596,P06664,P05518,2025-07-02 06:33:38,694,Voice,Answered
C0183597,P03278,P08070,2025-10-01 22:07:59,138,Voice,Answered
C0183598,P03317,P01993,2025-12-30 06:24:56,163,Voice,Answered
C0183599,P01638,P01271,2025-01-02 17:25:14,95,Voice,Answered
C0183600,P08376,P01680,2025-04-05 10:45:19,610,Voice,Answered
C0183601,P03012,P05658,2025-09-03 13:23:02,684,Voice,Answered
C0183602,P03028,P01618,2025-01-04 21:41:38,351,Voice,Answered
C0183603,P08237,P00048,2025-12-04 11:25:44,758,Voice,Answered
C0183604,P07068,P07910,2025-04-16 21:01:32,616,Voice,Answered
C0183605,P04766,P03461,2025-04-01 07:55:44,642,Voice,Answered
C0183606,P03301,P04102,2025-12-25 15:59:55,623,Voice,Answered
C0183607,P07138,P07753,2025-02-04 14:17:35,380,Voice,Answered
C0183608,P06457,P07658,2025-02-10 14:05:52,575,Voice,Missed
C0183609,P07854,P03734,2025-12-21 15:49:45,714,VoIP,Answered
C0183610,P08860,P01327,2025-06-17 01:26:13,721,Voice,Answered
C0183611,P06071,P09394,2025-06-02 06:56:42,323,SMS,Missed
C0183612,P04203,P08601,2025-04-08 22:23:38,842,Voice,Missed
C0183613,P00760,P03223,2025-05-20 01:49:17,225,Voice,Voicemail
C0183614,P07107,P04905,2025-08-29 13:36:16,452,Voice,Voicemail
C0183615,P09585,P03188,2025-03-28 02:39:25,54,VoIP,Answered
C0183616,P02529,P00492,2025-06-08 08:34:27,773,Voice,Answered
C0183617,P00140,P09259,2025-05-14 11:35:00,377,Voice,Answered
C0183618,P05030,P02689,2025-05-31 20:20:35,401,Voice,Answered
C0183619,P09563,P08708,2025-05-19 02:06:18,482,Voice,Answered
C0183620,P04745,P06772,2025-11-12 23:19:23,565,Voice,Answered
C0183621,P07729,P08947,2025-04-23 13:14:55,715,Voice,Answered
C0183622,P06937,P00107,2025-08-28 05:13:01,815,Voice,Answered
C0183623,P00927,P07230,2025-03-19 16:27:27,784,Voice,Missed
C0183624,P06798,P07523,2025-06-04 03:39:23,692,Voice,Answered
C0183625,P01451,P09173,2025-08-14 07:31:35,12,Voice,Voicemail
C0183626,P07025,P02209,2025-08-27 10:33:21,240,Voice,Answered
C0183627,P01314,P07309,2025-05-16 14:59:10,220,Voice,Answered
C0183628,P02173,P04933,2025-01-04 13:33:38,676,Voice,Missed
C0183629,P05864,P06089,2025-11-23 04:10:28,206,Voice,Voicemail
C0183630,P06787,P05613,2025-04-01 21:20:30,24,Voice,Answered
C0183631,P09126,P01997,2025-10-10 03:04:27,75,Voice,Answered
C0183632,P07531,P08103,2025-05-12 06:50:09,542,Voice,Answered
C0183633,P07024,P06680,2025-07-20 11:01:19,846,Voice,Answered
C0183634,P07152,P08440,2025-02-03 19:13:31,570,Voice,Answered
C0183635,P05133,P04636,2025-08-11 03:43:23,514,Voice,Answered
C0183636,P05096,P03222,2025-11-18 17:41:50,57,Voice,Answered
C0183637,P04609,P05845,2025-02-08 10:20:02,710,Voice,Answered
C0183638,P01933,P06617,2025-12-16 01:03:55,386,Voice,Answered
C0183639,P09690,P01483,2025-03-08 13:16:01,321,Voice,Answered
C0183640,P03249,P04850,2025-10-11 03:51:24,181,VoIP,Answered
C0183641,P05950,P03480,2025-04-21 14:40:48,792,VoIP,Answered
C0183642,P03658,P04790,2025-09-25 04:01:12,453,SMS,Answered
C0183643,P09912,P02241,2025-10-04 14:20:38,331,Voice,Answered
C0183644,P01856,P01595,2025-12-06 03:33:20,673,Voice,Answered
C0183645,P06296,P03702,2025-10-07 12:04:41,305,Voice,Answered
C0183646,P09136,P07949,2025-08-04 00:02:28,658,Voice,Answered
C0183647,P00442,P04530,2025-11-13 21:30:33,759,VoIP,Answered
C0183648,P09918,P01741,2025-03-08 04:58:05,543,Voice,Answered
C0183649,P06221,P04359,2025-12-08 13:17:26,26,Voice,Answered
C0183650,P03638,P09158,2025-02-09 14:07:09,355,Voice,Answered
C0183651,P09946,P05568,2025-11-14 14:46:27,769,SMS,Missed
C0183652,P06398,P04244,2025-05-27 11:13:45,772,VoIP,Answered
C0183653,P05975,P09012,2025-05-08 04:41:10,17,Voice,Answered
C0183654,P00378,P01798,2025-03-09 04:31:22,232,Voice,Answered
C0183655,P01577,P06981,2025-01-08 10:56:44,413,Voice,Answered
C0183656,P07657,P04933,2025-08-27 01:28:25,638,VoIP,Answered
C0183657,P02395,P06270,2025-01-28 08:10:13,523,VoIP,Answered
C0183658,P05088,P02073,2025-05-13 22:45:57,119,Voice,Answered
C0183659,P07492,P02908,2025-03-14 15:32:24,825,Voice,Answered
C0183660,P09815,P01607,2025-05-05 12:58:50,282,Voice,Answered
C0183661,P09074,P08198,2025-08-13 08:07:56,804,Voice,Answered
C0183662,P04345,P00540,2025-06-07 18:21:58,246,Voice,Answered
C0183663,P02066,P03848,2025-08-18 08:12:55,360,Voice,Answered
C0183664,P06213,P01870,2025-06-11 23:29:14,740,Voice,Answered
C0183665,P03593,P08689,2025-06-05 09:54:04,247,SMS,Answered
C0183666,P07620,P03805,2025-10-30 16:31:37,295,Voice,Answered
C0183667,P08176,P06399,2025-09-16 17:49:56,762,Voice,Missed
C0183668,P08981,P07068,2025-03-11 07:02:21,613,Voice,Answered
C0183669,P05232,P04224,2025-09-29 12:07:06,399,Voice,Missed
C0183670,P06495,P06800,2025-06-10 07:34:43,844,Voice,Answered
C0183671,P01517,P04926,2025-07-31 05:39:32,875,Voice,Answered
C0183672,P03851,P06040,2025-08-26 17:59:31,750,VoIP,Answered
C0183673,P06619,P01581,2025-01-18 17:07:43,320,Voice,Answered
C0183674,P08337,P09849,2025-05-23 10:56:47,119,Voice,Answered
C0183675,P02458,P07848,2025-12-18 06:41:18,469,Voice,Answered
C0183676,P08494,P06950,2025-07-16 23:35:38,128,Voice,Answered
C0183677,P03117,P07527,2025-04-09 10:09:31,587,VoIP,Answered
C0183678,P03138,P06329,2025-07-13 16:46:36,742,Voice,Answered
C0183679,P00687,P00708,2025-11-24 18:45:30,205,Voice,Missed
C0183680,P02105,P08951,2025-11-11 17:04:26,594,VoIP,Answered
C0183681,P08962,P02423,2025-03-16 17:41:34,212,Voice,Answered
C0183682,P00873,P01755,2025-01-15 14:39:42,252,Voice,Answered
C0183683,P02854,P07961,2025-11-24 07:45:02,315,Voice,Answered
C0183684,P04453,P06149,2025-02-26 15:18:30,814,VoIP,Answered
C0183685,P01398,P08341,2025-04-17 06:32:48,103,Voice,Answered
C0183686,P08146,P03469,2025-02-01 15:35:41,213,Voice,Answered
C0183687,P06558,P01563,2025-02-08 08:58:36,624,Voice,Voicemail
C0183688,P04133,P04836,2025-07-05 23:41:38,215,Voice,Answered
C0183689,P06184,P03139,2025-04-04 08:53:30,314,VoIP,Voicemail
C0183690,P08052,P00299,2025-09-25 01:22:48,651,Voice,Answered
C0183691,P00592,P00376,2025-07-03 22:51:02,545,Voice,Answered
